population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,Country Name,Country Code,gdp_per_capita_ppp,log_gdp,predicted,residual
1,All Population,2,DALYs (Disability-Adjusted Life Years),118,Suriname,3,Both,22,All ages,632,Gout,3,Rate,2021,8.336818637925814,11.942960989425398,5.508445123840546,Suriname,SUR,18458.234999681,9.823265891334085,20.132307326325247,-11.795488688399432
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,22,All ages,632,Gout,3,Rate,2021,6.762070092036836,9.599720933782026,4.538921046618859,Ethiopia,ETH,2588.41310215884,7.858800265045914,5.507331981670333,1.2547381103665032
1,All Population,2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,3,Both,22,All ages,632,Gout,3,Rate,2021,23.45537780992949,34.39394974167803,14.9655257879712,United Arab Emirates,ARE,68580.1485423483,11.135758391986398,29.903499148273056,-6.448121338343565
1,All Population,2,DALYs (Disability-Adjusted Life Years),168,Angola,3,Both,22,All ages,632,Gout,3,Rate,2021,5.83199655954554,8.373370062828156,3.7521854251511626,Angola,AGO,8862.28133314521,9.089559497266059,14.670039226610243,-8.838042667064702
1,All Population,2,DALYs (Disability-Adjusted Life Years),129,Honduras,3,Both,22,All ages,632,Gout,3,Rate,2021,3.971007041800597,5.755124848138283,2.5353325595832987,Honduras,HND,6202.98078812037,8.732785227776699,12.013940374553385,-8.042933332752789
1,All Population,2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,3,Both,22,All ages,632,Gout,3,Rate,2021,6.240908181590099,9.150562494027245,4.088029993778625,Equatorial Guinea,GNQ,16821.4486470413,9.730410056277323,19.441017908918425,-13.200109727328327
1,All Population,2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,22,All ages,632,Gout,3,Rate,2021,11.516656330814092,16.333793904987246,7.505218744657895,India,IND,8050.01857452664,8.99342967780456,13.954375780685268,-2.4377194498711763
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,632,Gout,3,Rate,2021,10.518698762731336,14.914109624650068,6.998486637805061,Nepal,NPL,4546.22970006289,8.422053531086476,9.700617432128603,0.8180813306027339
1,All Population,2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All ages,632,Gout,3,Rate,2021,5.757623182078382,8.46999315319844,3.889661705013769,Mozambique,MOZ,1457.23540930922,7.284296364392583,1.2302882553625878,4.5273349267157945
1,All Population,2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All ages,632,Gout,3,Rate,2021,6.443066539837341,9.397978192712928,4.312322920016546,Madagascar,MDG,1577.43246056529,7.363553779277127,1.8203406966250597,4.622725843212281
1,All Population,2,DALYs (Disability-Adjusted Life Years),191,Zambia,3,Both,22,All ages,632,Gout,3,Rate,2021,5.62114195010255,8.43417400879767,3.632735532160158,Zambia,ZMB,3503.03491418372,8.161384990085791,7.760002674483076,-2.1388607243805255
1,All Population,2,DALYs (Disability-Adjusted Life Years),202,Cameroon,3,Both,22,All ages,632,Gout,3,Rate,2021,7.452976124720386,10.723929849404993,4.92299325286542,Cameroon,CMR,4793.55628200196,8.475027853764898,10.094998556798927,-2.6420224320785417
1,All Population,2,DALYs (Disability-Adjusted Life Years),194,Lesotho,3,Both,22,All ages,632,Gout,3,Rate,2021,10.19520153649174,14.821324857736398,6.768637884587519,Lesotho,LSO,2544.78249551214,7.841800461879424,5.380772525069574,4.814429011422167
1,All Population,2,DALYs (Disability-Adjusted Life Years),193,Botswana,3,Both,22,All ages,632,Gout,3,Rate,2021,12.26263828047766,17.152745405248233,8.581613220137402,Botswana,BWA,17960.6254447437,9.795937165567416,19.92885151870516,-7.666213238227499
1,All Population,2,DALYs (Disability-Adjusted Life Years),183,Mauritius,3,Both,22,All ages,632,Gout,3,Rate,2021,30.508220328375188,45.57082809549309,20.342614984727295,Mauritius,MUS,23010.2013826905,10.043692934955065,21.7733337892536,8.73488653912159
1,All Population,2,DALYs (Disability-Adjusted Life Years),175,Burundi,3,Both,22,All ages,632,Gout,3,Rate,2021,5.745322576962457,8.264603028061481,3.787045721903072,Burundi,BDI,1035.53857384938,6.942676931565655,-1.312986473139027,7.058309050101484
1,All Population,2,DALYs (Disability-Adjusted Life Years),209,Guinea-Bissau,3,Both,22,All ages,632,Gout,3,Rate,2021,5.810559593896814,8.381967646939831,3.80060408667773,Guinea-Bissau,GNB,2522.76764302521,7.833111848888793,5.316087885609974,0.49447170828683973
1,All Population,2,DALYs (Disability-Adjusted Life Years),186,Seychelles,3,Both,22,All ages,632,Gout,3,Rate,2021,27.83715330417657,40.85190336989089,18.47005437934789,Seychelles,SYC,29979.8272686091,10.308280010085925,23.74312109350626,4.09403221067031
1,All Population,2,DALYs (Disability-Adjusted Life Years),195,Namibia,3,Both,22,All ages,632,Gout,3,Rate,2021,9.52761929234418,13.870212181298944,6.202431012737925,Namibia,NAM,9709.09930646771,9.180818797607847,15.349442826046555,-5.821823533702375
1,All Population,2,DALYs (Disability-Adjusted Life Years),185,Rwanda,3,Both,22,All ages,632,Gout,3,Rate,2021,7.380082622103875,10.737028608429576,4.989270677946682,Rwanda,RWA,2733.43566762447,7.913314583258205,5.913178003670659,1.4669046184332162
